"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 13:45:50 GMT 2024","Mon May 20 13:46:04 GMT 2024","14379","Testcases","test_green_cart","TestGreenCart","","","test_home_page",""
