"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 12:26:06 GMT 2024","Mon May 20 12:26:23 GMT 2024","16870","Testcases","test_green_cart","TestGreenCart","","","test_home_page",""
