"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 13:13:49 GMT 2024","Mon May 20 13:14:04 GMT 2024","15511","Testcases","test_green_cart","TestGreenCart","","","test_home_page",""
