"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 13:19:29 GMT 2024","Mon May 20 13:19:43 GMT 2024","13810","Testcases","test_green_cart","TestGreenCart","","","test_home_page",""
