"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 20 08:09:19 GMT 2024","Mon May 20 08:09:34 GMT 2024","15517","Testcases","test_green_cart","TestGreenCart","","","test_home_page",""
